,adjectives,century,nouns,poem_id,rhymes,rhyming_adjectives,rhyming_nouns,rhyming_verbs,verbs,words
1749,3,xx,17,1749,8,1,3,2,5,54
1750,13,xx,40,1750,18,4,9,4,15,113
1751,12,xx,35,1751,16,1,8,6,14,114
1752,10,xx,22,1752,14,1,9,3,13,102
1753,6,xx,25,1753,14,1,7,4,14,111
1754,3,xx,24,1754,12,2,5,2,13,86
1755,21,xx,62,1755,30,2,19,9,26,191
1756,4,xx,54,1756,48,1,27,15,31,351
1757,4,xx,27,1757,14,2,8,4,14,99
1758,5,xx,21,1758,14,1,7,3,13,91
1759,6,xx,18,1759,12,4,5,3,5,68
1760,8,xx,39,1760,22,1,12,5,13,153
1761,12,xx,47,1761,36,3,17,12,38,235
1762,16,xx,37,1762,26,4,17,4,11,133
1763,13,xx,65,1763,28,0,25,1,11,173
1764,8,xx,53,1764,20,0,15,4,9,129
1765,26,xx,64,1765,46,9,18,16,25,236
1766,6,xx,37,1766,20,2,11,4,15,120
1767,9,xx,81,1767,28,0,19,7,21,195
1768,14,xx,92,1768,36,1,27,6,18,216
1769,16,xx,68,1769,40,3,28,6,15,174
1770,10,xx,46,1770,20,2,16,1,13,129
1771,10,xx,52,1771,30,5,22,2,10,134
1772,32,xx,130,1772,76,3,57,11,37,368
1773,32,xx,111,1773,76,9,49,12,35,322
1774,21,xx,63,1774,50,8,33,6,21,216
1775,27,xx,64,1775,34,2,27,2,11,174
1776,26,xx,90,1776,50,11,33,5,15,225
1777,78,xx,238,1777,152,24,107,15,57,685
1778,20,xx,72,1778,50,5,31,9,27,215
1779,9,xx,50,1779,20,0,16,3,8,113
1780,4,xx,40,1780,32,2,23,2,7,100
1781,14,xx,92,1781,56,2,36,12,24,248
1782,25,xx,86,1782,52,6,43,3,20,228
1783,6,xx,53,1783,24,0,20,2,18,135
1784,11,xx,42,1784,22,1,15,4,14,133
1785,10,xx,52,1785,26,2,14,5,20,151
1786,3,xx,24,1786,12,1,10,0,5,58
1787,22,xx,86,1787,48,2,35,10,19,250
1788,64,xx,208,1788,136,18,96,15,59,602
1789,8,xx,81,1789,34,3,24,2,21,200
1790,12,xx,33,1790,18,1,11,6,5,85
1791,7,xx,21,1791,16,2,12,2,1,61
1792,11,xx,36,1792,22,3,13,4,9,103
1793,22,xx,71,1793,40,1,28,10,15,180
1794,125,xx,403,1794,254,34,176,34,93,1096
1795,21,xx,82,1795,54,7,44,2,13,208
1796,13,xx,37,1796,24,1,13,10,20,124
1797,17,xx,57,1797,24,0,20,2,12,147
1798,3,xx,50,1798,18,0,12,4,18,128
1799,9,xx,36,1799,22,1,16,3,8,101
1800,29,xx,111,1800,72,14,47,9,34,310
1801,31,xx,90,1801,38,7,25,5,18,256
1802,21,xx,62,1802,30,1,24,3,20,184
1803,15,xx,48,1803,22,3,16,2,11,136
1804,8,xx,27,1804,18,2,13,3,18,106
1805,8,xx,32,1805,20,4,14,0,3,113
1806,23,xx,73,1806,52,5,38,7,30,224
1807,23,xx,129,1807,56,3,39,9,23,316
1808,21,xx,72,1808,28,1,24,2,11,167
1809,70,xx,299,1809,136,15,97,14,73,761
1810,7,xx,52,1810,18,0,12,2,5,131
1811,50,xx,183,1811,104,13,78,9,37,485
1812,8,xx,42,1812,32,2,21,6,14,123
1813,13,xx,29,1813,16,6,9,1,6,94
1814,4,xx,31,1814,24,0,18,2,2,83
1815,11,xx,31,1815,20,3,11,3,7,97
1816,18,xx,108,1816,46,5,38,3,17,247
1817,21,xx,81,1817,50,3,37,7,14,193
1818,14,xx,88,1818,38,3,25,6,16,218
1819,33,xx,83,1819,54,9,38,6,23,233
1820,12,xx,66,1820,34,3,26,4,17,178
1821,16,xx,61,1821,44,1,29,13,8,156
1822,6,xx,47,1822,16,4,12,0,2,101
1823,9,xx,27,1823,18,3,10,4,10,78
1824,13,xx,28,1824,14,9,5,0,4,77
1825,20,xx,76,1825,30,0,26,3,11,178
1826,34,xx,133,1826,82,14,54,14,37,353
1827,36,xx,116,1827,86,7,56,19,31,340
1828,49,xx,171,1828,114,17,73,19,55,500
1829,31,xx,110,1829,74,11,56,7,21,297
1830,10,xx,22,1830,16,5,3,2,7,90
1831,7,xx,22,1831,8,4,2,2,8,64
1832,15,xx,48,1832,28,2,17,8,19,158
1833,21,xx,64,1833,34,13,17,2,26,232
1834,8,xx,38,1834,16,1,8,6,10,97
1835,23,xx,56,1835,26,11,10,0,19,178
1836,17,xx,47,1836,32,3,19,5,15,159
1837,16,xx,55,1837,36,4,23,5,27,215
1838,8,xx,31,1838,18,2,11,5,10,96
1839,7,xx,46,1839,20,1,9,5,20,137
1840,21,xx,46,1840,40,9,19,10,26,188
1841,9,xx,23,1841,8,1,5,0,3,67
1842,41,xx,110,1842,56,9,43,2,36,356
1843,3,xx,22,1843,8,0,6,2,5,51
1844,1,xx,16,1844,12,0,10,2,2,54
1845,0,xx,9,1845,8,0,6,1,3,29
1846,0,xx,9,1846,2,0,2,0,2,24
1847,0,xx,10,1847,4,1,2,1,1,14
1848,5,xx,15,1848,8,0,7,1,3,42
1849,6,xx,13,1849,6,1,5,0,2,31
1850,1,xx,8,1850,4,0,3,1,0,23
1851,2,xx,11,1851,8,0,6,0,1,33
1852,0,xx,7,1852,2,0,1,1,3,22
1853,2,xx,9,1853,4,0,4,0,2,29
1854,2,xx,10,1854,4,0,2,2,8,39
1855,1,xx,14,1855,6,0,5,1,5,43
1856,0,xx,8,1856,4,0,2,2,3,31
1857,0,xx,6,1857,6,0,3,3,5,26
1858,3,xx,23,1858,18,1,12,2,4,55
1859,1,xx,8,1859,4,0,4,0,8,39
1860,0,xx,5,1860,2,0,1,1,5,25
1861,1,xx,9,1861,2,0,2,0,5,26
1862,0,xx,20,1862,14,0,13,0,0,25
1863,0,xx,7,1863,4,0,4,0,0,19
1864,0,xx,12,1864,4,0,4,0,2,27
1865,0,xx,14,1865,10,0,9,1,6,53
1866,3,xx,22,1866,10,0,10,0,2,57
1867,1,xx,21,1867,14,0,9,2,4,49
1868,3,xx,15,1868,6,0,6,0,8,54
1869,0,xx,10,1869,10,0,10,0,1,23
1870,2,xx,6,1870,2,0,1,1,1,18
1871,2,xx,8,1871,8,0,7,0,1,29
1872,3,xx,11,1872,8,0,6,2,2,35
1873,0,xx,10,1873,4,0,3,0,4,32
1874,2,xx,12,1874,8,0,4,4,4,27
1875,2,xx,16,1875,4,0,4,0,1,37
1876,0,xx,6,1876,4,0,4,0,0,20
1877,0,xx,3,1877,4,0,4,0,1,15
1878,1,xx,9,1878,4,1,1,0,6,36
1879,1,xx,11,1879,4,0,4,0,4,29
1880,1,xx,4,1880,2,0,1,0,2,16
1881,1,xx,8,1881,8,4,4,0,1,27
1882,0,xx,15,1882,6,0,4,2,2,39
1883,2,xx,9,1883,8,0,6,1,8,40
1884,0,xx,12,1884,8,0,4,4,4,37
1885,0,xx,7,1885,2,0,2,0,0,15
1886,1,xx,8,1886,6,0,6,0,2,39
1887,1,xx,13,1887,6,0,3,2,3,30
1888,2,xx,18,1888,8,0,6,1,2,48
1889,0,xx,12,1889,6,0,2,4,4,33
1890,0,xx,11,1890,4,0,4,0,3,25
1891,2,xx,9,1891,8,1,3,3,8,49
1892,0,xx,10,1892,4,0,4,0,3,27
1893,2,xx,5,1893,4,0,0,2,4,26
1894,0,xx,8,1894,4,0,3,1,1,24
1895,1,xx,12,1895,6,2,3,1,7,39
1896,3,xx,6,1896,4,0,4,0,1,21
1897,0,xx,2,1897,2,0,1,0,3,23
1898,3,xx,4,1898,4,2,1,1,4,24
1899,0,xx,7,1899,2,0,2,0,2,20
1900,1,xx,8,1900,8,0,7,1,0,23
1901,2,xx,11,1901,4,0,2,1,1,28
1902,2,xx,11,1902,4,0,4,0,4,35
1903,0,xx,11,1903,6,0,5,0,4,38
1904,8,xx,17,1904,10,1,8,0,0,38
1905,15,xx,91,1905,166,4,65,49,80,403
1906,2,xx,10,1906,4,0,3,0,4,33
1907,0,xx,8,1907,4,0,3,0,0,25
1908,0,xx,12,1908,6,1,4,1,0,25
1909,0,xx,14,1909,8,0,6,2,6,39
1910,0,xx,5,1910,6,0,2,1,2,31
1911,3,xx,14,1911,10,0,9,0,2,37
1912,0,xx,6,1912,4,0,3,1,9,31
1913,1,xx,10,1913,4,0,2,1,2,30
1914,3,xx,16,1914,6,0,4,1,4,43
1915,0,xx,6,1915,6,1,4,1,1,22
1916,0,xx,12,1916,6,0,4,2,3,45
1917,0,xx,14,1917,8,0,8,0,4,33
1918,3,xx,16,1918,6,0,6,0,1,35
1919,0,xx,8,1919,6,0,5,1,1,20
1920,2,xx,17,1920,10,0,8,2,4,41
1921,4,xx,12,1921,4,0,3,1,3,30
1922,0,xx,4,1922,2,1,1,0,0,12
1923,0,xx,6,1923,2,0,2,0,0,16
1924,1,xx,16,1924,6,0,3,2,3,42
1925,0,xx,3,1925,2,0,0,2,1,10
1926,0,xx,8,1926,6,0,2,3,6,41
1927,2,xx,9,1927,6,0,5,1,4,37
1928,0,xx,12,1928,6,0,5,1,2,30
1929,1,xx,13,1929,10,0,8,2,1,44
1930,0,xx,21,1930,20,5,14,1,3,65
1931,1,xx,20,1931,8,0,8,0,2,45
1932,0,xx,20,1932,10,0,8,2,4,48
1933,1,xx,6,1933,4,0,3,0,3,25
1934,4,xx,22,1934,16,0,11,3,7,84
1935,2,xx,6,1935,4,0,2,1,2,26
1936,1,xx,5,1936,6,2,3,1,2,20
1937,0,xx,13,1937,10,0,7,1,7,46
1938,3,xx,14,1938,8,2,5,1,6,41
1939,0,xx,6,1939,4,0,2,0,2,24
1940,0,xx,18,1940,8,1,6,0,4,37
1941,2,xx,15,1941,8,0,8,0,3,47
1942,0,xx,12,1942,6,0,5,1,2,32
1943,0,xx,3,1943,2,0,1,0,0,9
1944,0,xx,10,1944,4,0,1,2,2,20
1945,0,xx,10,1945,4,2,2,0,2,23
1946,2,xx,19,1946,8,0,6,1,3,42
1947,2,xx,13,1947,6,0,4,2,6,36
1948,1,xx,8,1948,4,0,3,1,6,31
1949,0,xx,7,1949,6,0,6,0,2,34
1950,2,xx,7,1950,6,0,4,1,2,20
1951,0,xx,11,1951,6,0,6,0,9,41
1952,0,xx,10,1952,4,1,1,2,5,31
1953,0,xx,6,1953,4,0,2,1,3,27
1954,2,xx,15,1954,8,0,6,1,3,44
1955,1,xx,12,1955,6,0,4,2,2,29
1956,0,xx,16,1956,6,0,6,0,0,29
1957,2,xx,8,1957,2,0,2,0,3,23
1958,5,xx,14,1958,6,0,5,1,2,39
1959,0,xx,8,1959,6,0,4,0,2,34
1960,1,xx,13,1960,8,0,5,1,2,46
1961,3,xx,5,1961,6,1,4,1,1,26
1962,0,xx,8,1962,4,0,4,0,3,25
1963,3,xx,15,1963,8,2,4,0,0,34
1964,4,xx,43,1964,24,1,20,2,8,90
1965,1,xx,11,1965,6,0,4,1,2,39
1966,1,xx,10,1966,6,0,3,1,5,47
1967,0,xx,15,1967,8,0,3,3,3,41
1968,0,xx,6,1968,2,0,2,0,0,13
1969,0,xx,7,1969,8,0,1,6,8,29
1970,0,xx,6,1970,6,0,6,0,0,18
1971,0,xx,8,1971,4,1,2,0,2,38
1972,2,xx,10,1972,8,0,7,0,1,26
1973,0,xx,12,1973,8,0,8,0,0,16
1974,1,xx,5,1974,6,1,4,1,3,26
1975,2,xx,10,1975,6,0,4,0,0,32
1976,1,xx,12,1976,6,0,6,0,2,32
1977,3,xx,18,1977,12,0,11,1,4,44
1978,0,xx,9,1978,4,0,1,3,1,18
1979,0,xx,11,1979,4,1,2,1,7,38
1980,2,xx,27,1980,18,0,15,2,4,69
1981,1,xx,6,1981,4,1,3,0,1,21
1982,2,xx,10,1982,4,1,2,0,5,30
1983,1,xx,11,1983,6,0,3,2,6,38
1984,0,xx,7,1984,4,1,3,0,0,20
1985,0,xx,11,1985,6,0,3,3,6,37
1986,1,xx,14,1986,6,0,5,0,0,31
1987,4,xx,11,1987,4,0,3,1,1,31
1988,0,xx,6,1988,2,0,1,0,0,16
1989,2,xx,19,1989,12,0,8,1,4,58
1990,0,xx,3,1990,2,0,1,1,3,17
1991,0,xx,12,1991,4,0,2,2,5,36
1992,1,xx,6,1992,4,0,2,1,3,27
1993,1,xx,9,1993,4,1,3,0,6,35
1994,0,xx,22,1994,6,0,2,4,7,66
1995,0,xx,12,1995,8,1,7,0,3,29
1996,4,xx,11,1996,8,0,8,0,3,36
1997,1,xx,5,1997,4,1,1,1,1,15
1998,0,xx,10,1998,8,0,8,0,0,13
1999,0,xx,9,1999,8,0,2,5,9,44
2000,7,xx,35,2000,12,2,8,2,9,96
2001,8,xx,23,2001,12,1,8,3,9,84
2002,1,xx,21,2002,14,0,9,2,12,93
2003,3,xx,9,2003,8,2,6,0,7,61
2004,3,xx,10,2004,8,2,4,1,3,49
2005,2,xx,22,2005,12,0,6,4,10,75
2006,2,xx,10,2006,8,1,3,2,4,51
2007,20,xx,104,2007,68,3,44,16,47,365
2008,14,xx,83,2008,48,3,24,14,59,373
2009,6,xx,32,2009,24,3,13,2,14,138
2010,7,xx,41,2010,20,1,15,3,11,129
2011,17,xx,48,2011,34,2,19,6,30,220
2012,18,xx,59,2012,24,0,15,6,16,187
2013,4,xx,37,2013,24,0,13,8,18,138
2014,4,xx,21,2014,16,1,6,5,10,98
2015,2,xx,26,2015,12,1,10,1,7,70
2016,10,xx,44,2016,24,0,17,6,19,161
2017,2,xx,21,2017,14,0,9,4,15,81
2018,5,xx,15,2018,10,0,6,3,10,62
2019,7,xx,17,2019,8,2,5,1,10,61
2020,3,xx,40,2020,28,2,15,7,20,125
2021,7,xx,64,2021,36,3,21,9,25,194
2022,16,xx,68,2022,40,6,26,4,22,209
2023,7,xx,27,2023,16,0,9,6,20,105
2024,8,xx,29,2024,20,0,11,7,13,112
2025,17,xx,74,2025,54,2,29,18,42,294
2026,2,xx,13,2026,8,2,5,1,2,40
2027,6,xx,55,2027,34,0,24,8,16,183
2028,5,xx,61,2028,38,2,23,8,31,213
2029,2,xx,23,2029,16,1,9,0,7,71
2030,4,xx,18,2030,12,0,9,1,6,59
2031,4,xx,27,2031,26,0,11,11,22,143
2032,11,xx,25,2032,16,1,9,2,5,72
2033,4,xx,29,2033,16,0,8,7,11,70
2034,10,xx,38,2034,26,3,20,2,17,135
2035,10,xx,35,2035,28,3,10,9,21,151
2036,53,xx,187,2036,84,17,46,15,67,697
2037,8,xx,28,2037,12,3,7,2,10,90
2038,22,xx,81,2038,54,3,35,11,35,305
2039,8,xx,59,2039,36,4,26,2,24,184
2040,5,xx,24,2040,20,2,11,4,14,86
2041,13,xx,44,2041,32,0,21,3,19,186
2042,0,xx,22,2042,8,0,7,1,3,57
2043,9,xx,39,2043,24,5,17,1,11,114
2044,6,xx,12,2044,8,3,4,1,5,59
2045,8,xx,32,2045,12,0,6,2,2,82
2046,5,xx,35,2046,24,0,14,4,16,163
2047,50,xx,383,2047,274,12,157,79,244,1352
2048,4,xx,34,2048,32,1,16,8,18,129
2049,0,xx,16,2049,8,0,5,1,7,52
2050,2,xx,13,2050,8,0,4,1,4,34
2051,27,xx,80,2051,40,4,24,8,37,353
2052,39,xx,121,2052,48,5,33,7,50,430
2053,5,xx,12,2053,8,0,6,0,4,41
2054,4,xx,8,2054,4,2,0,0,4,36
2055,6,xx,23,2055,10,4,5,1,7,73
2056,2,xx,10,2056,10,0,3,4,12,56
2057,11,xx,14,2057,8,4,1,2,4,52
2058,2,xx,12,2058,6,2,0,3,7,43
2059,8,xx,28,2059,16,2,6,2,8,82
2060,1,xx,14,2060,6,0,4,2,5,48
2061,11,xx,31,2061,16,3,8,1,9,95
2062,5,xx,23,2062,14,0,8,2,9,78
2063,12,xx,24,2063,18,5,9,0,11,103
2064,5,xx,36,2064,22,1,15,2,19,140
2065,11,xx,30,2065,16,3,10,0,10,96
2066,1,xx,7,2066,6,0,3,2,6,42
2067,5,xx,15,2067,10,3,4,2,11,64
2068,1,xx,6,2068,4,0,2,0,3,46
2069,8,xx,21,2069,10,5,5,0,6,84
2070,5,xx,25,2070,8,2,6,0,1,81
2071,5,xx,21,2071,14,1,6,1,10,89
2072,4,xx,13,2072,4,1,3,0,2,36
2073,3,xx,4,2073,4,0,2,0,2,23
2074,1,xx,15,2074,8,0,6,2,5,40
2075,7,xx,14,2075,6,0,4,2,5,51
2076,21,xx,66,2076,48,8,30,4,22,279
2077,11,xx,69,2077,50,2,32,12,27,289
2078,7,xx,41,2078,26,4,18,2,8,157
2079,3,xx,23,2079,20,5,10,5,5,98
2080,6,xx,49,2080,32,4,18,6,11,142
2081,1,xx,13,2081,6,1,3,1,3,49
2082,11,xx,44,2082,28,1,25,2,6,152
2083,4,xx,31,2083,20,0,13,5,9,114
2084,7,xx,67,2084,46,2,26,10,32,268
2085,7,xx,32,2085,16,1,9,3,16,101
2086,8,xx,35,2086,32,3,18,8,16,158
2087,12,xx,62,2087,58,9,25,12,22,274
2088,5,xx,27,2088,18,4,11,3,6,83
2089,1,xx,6,2089,4,1,3,0,0,24
2090,10,xx,67,2090,56,10,26,9,23,243
2091,14,xx,79,2091,54,4,32,11,23,286
2092,4,xx,14,2092,12,2,8,2,9,63
2093,4,xx,21,2093,20,6,11,2,5,88
2094,3,xx,50,2094,22,0,19,3,10,144
2095,4,xx,46,2095,30,3,21,2,6,128
2096,2,xx,34,2096,28,2,17,6,14,158
2097,0,xx,5,2097,2,0,2,0,2,18
2098,14,xx,61,2098,32,6,21,4,22,216
2099,1,xx,18,2099,10,0,7,2,5,55
2100,77,xx,454,2100,370,29,239,63,172,1617
2101,4,xx,12,2101,6,2,2,2,3,41
2102,2,xx,18,2102,10,0,9,1,8,50
2103,2,xx,9,2103,6,0,5,1,5,24
2104,10,xx,52,2104,26,1,17,6,25,186
2105,4,xx,40,2105,18,3,7,4,11,125
2106,8,xx,50,2106,26,3,19,3,10,165
2107,6,xx,41,2107,24,4,14,3,12,147
2108,7,xx,18,2108,16,0,9,5,12,67
2109,4,xx,27,2109,18,1,8,6,17,123
2110,8,xx,23,2110,8,1,7,0,10,84
2111,25,xx,53,2111,28,1,24,1,21,187
2112,24,xx,90,2112,60,1,38,13,65,467
2113,8,xx,21,2113,8,1,4,2,7,54
2114,8,xx,13,2114,8,0,3,2,7,56
2115,5,xx,21,2115,10,0,6,3,9,77
2116,8,xx,34,2116,14,3,7,1,8,97
2117,14,xx,32,2117,12,1,8,2,7,87
2118,8,xx,21,2118,12,0,11,1,11,75
2119,3,xx,11,2119,8,2,3,3,7,62
2120,5,xx,19,2120,8,4,4,0,2,61
2121,5,xx,29,2121,12,0,6,3,5,86
2122,4,xx,13,2122,8,1,6,0,1,37
2123,3,xx,14,2123,12,0,8,2,6,48
2124,2,xx,12,2124,12,2,5,2,4,54
2125,0,xx,4,2125,4,0,1,2,4,22
2126,5,xx,14,2126,8,2,3,1,3,54
2127,13,xx,43,2127,18,0,15,2,9,120
2128,5,xx,18,2128,8,0,6,2,11,63
2129,0,xx,6,2129,10,0,3,6,13,60
2130,7,xx,13,2130,8,2,6,0,0,45
2131,15,xx,46,2131,30,6,21,3,15,138
2132,3,xx,8,2132,6,2,1,0,7,38
2133,4,xx,17,2133,10,1,4,2,10,75
2134,4,xx,11,2134,6,3,2,0,2,31
2135,6,xx,37,2135,16,2,9,2,6,87
2136,2,xx,19,2136,16,0,7,5,13,88
2137,5,xx,12,2137,8,2,5,1,5,44
2138,7,xx,38,2138,24,3,13,6,21,136
2139,7,xx,30,2139,20,2,13,3,18,110
2140,4,xx,18,2140,6,0,6,0,3,52
2141,2,xx,10,2141,8,1,3,2,5,51
2142,5,xx,11,2142,8,0,7,1,10,47
2143,2,xx,19,2143,8,2,5,0,4,53
2144,1,xx,11,2144,10,1,5,2,5,54
2145,7,xx,8,2145,8,4,2,0,2,44
2146,4,xx,24,2146,16,0,13,2,7,84
2147,0,xx,10,2147,4,0,2,2,7,32
2148,4,xx,19,2148,8,1,7,0,4,46
2149,3,xx,20,2149,8,1,5,2,9,65
2150,0,xx,15,2150,8,0,6,2,12,52
2151,16,xx,38,2151,20,2,13,3,6,117
2152,0,xx,29,2152,20,0,16,4,19,106
2153,6,xx,33,2153,30,3,20,6,20,156
2154,6,xx,47,2154,30,5,18,5,17,165
2155,2,xx,16,2155,10,1,7,1,8,52
2156,1,xx,7,2156,4,0,1,0,6,32
2157,2,xx,18,2157,14,2,8,3,12,91
2158,2,xx,14,2158,8,0,2,3,10,79
2159,6,xx,17,2159,12,3,5,3,11,81
2160,26,xx,98,2160,56,9,31,10,46,333
2161,6,xx,12,2161,10,0,5,5,12,62
2162,14,xx,31,2162,12,2,7,3,11,90
2163,4,xx,23,2163,12,0,8,4,6,63
2164,3,xx,22,2164,10,1,6,2,5,73
2165,7,xx,17,2165,14,2,9,2,4,60
2166,8,xx,8,2166,6,3,3,0,1,32
2167,2,xx,10,2167,8,1,4,0,9,53
2168,8,xx,35,2168,16,0,15,0,10,98
2169,4,xx,12,2169,6,0,4,2,4,39
2170,5,xx,25,2170,12,2,8,1,8,84
2171,6,xx,16,2171,14,1,9,2,10,83
2172,9,xx,18,2172,16,3,8,1,17,100
2173,8,xx,35,2173,30,0,18,9,19,138
2174,10,xx,37,2174,24,2,14,4,15,159
2175,0,xx,11,2175,8,1,3,1,4,49
2176,2,xx,16,2176,12,0,7,4,13,66
2177,6,xx,51,2177,46,2,22,12,41,263
2178,16,xx,51,2178,30,13,9,7,23,169
2179,3,xx,22,2179,16,2,9,5,13,90
2180,0,xx,6,2180,4,1,1,0,3,30
2181,11,xx,32,2181,16,3,8,4,14,92
2182,9,xx,60,2182,32,0,27,3,24,174
2183,6,xx,23,2183,18,0,13,5,12,75
2184,4,xx,4,2184,4,2,1,1,3,21
2185,4,xx,22,2185,14,1,7,6,11,76
2186,4,xx,20,2186,12,0,8,3,13,80
2187,7,xx,22,2187,16,1,10,3,11,88
2188,8,xx,62,2188,34,1,28,4,19,158
2189,12,xx,33,2189,18,1,15,2,7,93
2190,7,xx,18,2190,18,3,9,5,10,86
2191,11,xx,41,2191,34,0,22,10,27,163
2192,3,xx,27,2192,10,0,10,0,11,77
2193,6,xx,21,2193,12,1,4,4,14,96
2194,14,xx,76,2194,56,4,38,12,38,265
2195,5,xx,7,2195,10,1,6,3,12,85
2196,9,xx,39,2196,30,1,23,4,22,139
2197,17,xx,36,2197,22,1,16,4,12,115
2198,2,xx,16,2198,12,3,4,1,9,67
2199,5,xx,19,2199,8,1,4,3,6,58
2200,5,xx,32,2200,16,0,10,4,16,99
2201,7,xx,36,2201,14,0,11,3,12,107
2202,10,xx,50,2202,30,1,21,6,28,206
2203,4,xx,18,2203,10,1,6,3,11,70
2204,10,xx,25,2204,18,2,8,6,18,123
2205,1,xx,24,2205,10,1,7,2,1,57
2206,7,xx,19,2206,10,3,6,0,2,63
2207,10,xx,18,2207,12,0,7,2,9,96
2208,4,xx,23,2208,14,1,6,3,4,79
2209,5,xx,13,2209,14,1,6,2,16,86
2210,8,xx,16,2210,8,2,4,2,8,62
2211,2,xx,22,2211,16,1,8,5,9,85
2212,18,xx,28,2212,36,2,29,3,10,133
2213,2,xx,12,2213,8,1,6,1,5,49
2214,14,xx,36,2214,20,1,10,5,17,148
2215,6,xx,15,2215,8,1,6,1,4,69
2216,2,xx,22,2216,12,1,5,3,11,72
2217,3,xx,9,2217,10,1,4,2,11,58
2218,6,xx,36,2218,16,3,7,3,13,119
2219,2,xx,14,2219,6,1,4,1,5,40
2220,5,xx,22,2220,12,0,10,1,10,73
2221,12,xx,32,2221,26,1,16,7,23,150
2222,9,xx,35,2222,30,1,22,7,18,131
2223,5,xx,25,2223,10,1,8,0,8,79
2224,3,xx,33,2224,18,0,15,1,13,99
2225,6,xx,26,2225,14,1,11,1,8,71
2226,8,xx,31,2226,18,0,15,1,10,99
2227,19,xx,76,2227,42,8,23,9,35,236
2228,2,xx,30,2228,20,0,18,2,14,99
2229,3,xx,16,2229,8,1,6,1,6,50
2230,4,xx,22,2230,12,3,6,2,9,74
2231,1,xx,20,2231,12,0,7,4,12,69
2232,9,xx,23,2232,16,0,10,3,8,102
2233,4,xx,19,2233,10,3,6,1,5,57
2234,10,xx,42,2234,20,3,15,2,13,112
2235,9,xx,41,2235,20,5,15,0,10,107
2236,1,xx,14,2236,8,1,5,2,6,48
2237,7,xx,27,2237,26,0,14,4,20,135
2238,4,xx,26,2238,20,4,9,3,11,109
2239,10,xx,39,2239,22,2,16,3,18,115
2240,6,xx,28,2240,12,4,4,2,6,90
2241,3,xx,20,2241,16,0,11,3,8,85
2242,1,xx,15,2242,8,0,4,1,7,63
2243,2,xx,27,2243,12,0,5,6,20,108
2244,3,xx,9,2244,8,1,3,2,7,54
2245,5,xx,14,2245,10,0,7,2,10,54
2246,5,xx,23,2246,16,4,9,3,19,114
2247,3,xx,16,2247,8,0,5,1,7,55
2248,4,xx,22,2248,14,0,6,7,11,77
2249,5,xx,21,2249,8,2,6,0,3,55
2250,5,xx,23,2250,12,1,9,2,6,63
2251,7,xx,23,2251,10,2,6,2,6,67
2252,1,xx,16,2252,6,1,4,0,8,58
2253,11,xx,40,2253,26,2,16,6,21,160
2254,4,xx,19,2254,8,1,6,1,3,57
2255,7,xx,13,2255,8,3,4,1,4,39
2256,4,xx,21,2256,12,1,8,3,11,80
2257,6,xx,21,2257,10,0,9,1,4,61
2258,5,xx,24,2258,16,2,11,2,6,68
2259,7,xx,23,2259,12,1,10,0,6,80
2260,8,xx,27,2260,16,3,8,5,13,96
2261,18,xx,38,2261,14,0,10,4,19,154
2262,6,xx,38,2262,20,1,14,4,18,115
2263,13,xx,41,2263,34,4,21,8,24,178
2264,3,xx,7,2264,8,0,4,1,9,55
2265,1,xx,25,2265,12,0,7,4,8,70
2266,2,xx,20,2266,14,1,12,1,4,66
2267,9,xx,44,2267,24,0,18,3,19,149
2268,11,xx,62,2268,56,8,29,15,39,236
2269,10,xx,43,2269,30,3,20,3,21,165
2270,2,xx,25,2270,12,0,11,1,7,62
2271,1,xx,30,2271,18,1,15,2,16,100
2272,3,xx,33,2272,18,1,11,5,9,110
2273,0,xx,11,2273,8,1,3,3,4,42
2274,4,xx,19,2274,10,0,8,2,5,57
2275,5,xx,17,2275,10,3,6,1,8,63
2276,7,xx,22,2276,22,2,13,5,15,116
2277,5,xx,29,2277,24,2,12,7,21,123
2278,5,xx,14,2278,6,1,2,2,3,45
2279,2,xx,16,2279,10,2,5,1,11,71
2280,2,xx,26,2280,16,2,6,2,4,89
2281,3,xx,13,2281,8,0,5,1,9,53
2282,15,xx,59,2282,28,8,9,4,18,182
2283,12,xx,35,2283,20,3,15,2,10,88
2284,11,xx,44,2284,20,3,15,1,8,113
2285,4,xx,27,2285,12,1,9,1,3,70
2286,13,xx,41,2286,20,0,13,5,16,122
2287,3,xx,39,2287,16,0,11,3,10,102
2288,10,xx,40,2288,20,0,15,4,7,110
2289,9,xx,34,2289,20,4,11,4,13,107
2290,11,xx,40,2290,20,0,14,2,6,101
2291,9,xx,30,2291,18,2,11,1,4,94
2292,8,xx,40,2292,24,2,10,3,10,124
2293,20,xx,39,2293,20,1,13,0,7,124
2294,4,xx,18,2294,8,0,4,4,6,50
2295,12,xx,30,2295,16,6,8,2,5,91
2296,17,xx,49,2296,28,6,16,2,8,132
2297,1,xx,11,2297,4,0,3,1,2,25
2298,12,xx,36,2298,16,3,11,1,2,87
2299,4,xx,24,2299,10,3,7,0,1,59
2300,1,xx,14,2300,6,0,4,1,2,36
2301,8,xx,30,2301,20,3,9,6,9,100
2302,6,xx,51,2302,20,2,14,2,5,113
2303,9,xx,24,2303,12,0,8,2,4,60
2304,7,xx,24,2304,12,4,6,2,9,69
2305,5,xx,19,2305,12,2,9,1,4,58
